Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
West Bank and Gaza,PSE,1993,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,7.36299991607666
West Bank and Gaza,PSE,1992,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,7.32299995422363
West Bank and Gaza,PSE,1991,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,7.28800010681152
West Bank and Gaza,PSE,2019,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.56199979782104
West Bank and Gaza,PSE,2018,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.56300020217896
West Bank and Gaza,PSE,2017,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.51100015640259
West Bank and Gaza,PSE,2016,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.44199991226196
West Bank and Gaza,PSE,2015,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.26900005340576
West Bank and Gaza,PSE,2014,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.41499996185303
West Bank and Gaza,PSE,2013,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.22100019454956
West Bank and Gaza,PSE,2012,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.40700006484985
West Bank and Gaza,PSE,2011,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.3899998664856
West Bank and Gaza,PSE,2010,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.36399984359741
West Bank and Gaza,PSE,2009,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.28700017929077
West Bank and Gaza,PSE,2008,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.39499998092651
West Bank and Gaza,PSE,2007,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.10500001907349
West Bank and Gaza,PSE,2006,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.64699983596802
West Bank and Gaza,PSE,2005,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.37099981307983
West Bank and Gaza,PSE,2004,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.21299982070923
West Bank and Gaza,PSE,2003,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.63000011444092
West Bank and Gaza,PSE,2002,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.83599996566772
West Bank and Gaza,PSE,2001,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.95800018310547
West Bank and Gaza,PSE,2000,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.73799991607666
West Bank and Gaza,PSE,1999,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.23099994659424
West Bank and Gaza,PSE,1998,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.61899995803833
West Bank and Gaza,PSE,1997,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.97499990463257
West Bank and Gaza,PSE,1996,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.2519998550415
West Bank and Gaza,PSE,1995,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.65100002288818
West Bank and Gaza,PSE,1994,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.56099987030029
West Bank and Gaza,PSE,1993,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.50400018692017
West Bank and Gaza,PSE,1992,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.46700000762939
West Bank and Gaza,PSE,1991,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.43599987030029
West Bank and Gaza,PSE,2019,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,26.0259990692139
West Bank and Gaza,PSE,2018,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,26.0410003662109
West Bank and Gaza,PSE,2017,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,26.0960006713867
West Bank and Gaza,PSE,2016,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,29.2029991149902
West Bank and Gaza,PSE,2015,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,33.060001373291
West Bank and Gaza,PSE,2014,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,37.5009994506836
West Bank and Gaza,PSE,2013,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,35.0499992370605
West Bank and Gaza,PSE,2012,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,36.701000213623
West Bank and Gaza,PSE,2011,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,35.1559982299805
West Bank and Gaza,PSE,2010,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,32.8619995117188
West Bank and Gaza,PSE,2009,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,32.8580017089844
West Bank and Gaza,PSE,2008,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,40.5009994506836
West Bank and Gaza,PSE,2007,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,48.7869987487793
West Bank and Gaza,PSE,2006,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,46.0610008239746
West Bank and Gaza,PSE,2005,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,44.0309982299805
West Bank and Gaza,PSE,2004,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,43.6399993896484
West Bank and Gaza,PSE,2003,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,45.8269996643066
West Bank and Gaza,PSE,2002,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,39.4480018615723
West Bank and Gaza,PSE,2001,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,36.5460014343262
West Bank and Gaza,PSE,2000,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,44.632999420166
West Bank and Gaza,PSE,1999,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,41.9910011291504
West Bank and Gaza,PSE,1998,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,41.314998626709
West Bank and Gaza,PSE,1997,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,40.7820014953613
West Bank and Gaza,PSE,1996,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,40.1279983520508
West Bank and Gaza,PSE,1995,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,38.7200012207031
West Bank and Gaza,PSE,1994,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,39.1640014648438
West Bank and Gaza,PSE,1993,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,39.5629997253418
West Bank and Gaza,PSE,1992,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,39.810001373291
West Bank and Gaza,PSE,1991,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,40.0480003356934
West Bank and Gaza,PSE,2019,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,30.076000213623
West Bank and Gaza,PSE,2018,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,30.0979995727539
West Bank and Gaza,PSE,2017,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,30.0939998626709
West Bank and Gaza,PSE,2016,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,30.6499996185303
West Bank and Gaza,PSE,2015,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,30.8409996032715
West Bank and Gaza,PSE,2014,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,31.1520004272461
West Bank and Gaza,PSE,2013,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,31.1639995574951
West Bank and Gaza,PSE,2012,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,32.3429985046387
West Bank and Gaza,PSE,2011,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,33.0250015258789
West Bank and Gaza,PSE,2010,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,32.2820014953613
West Bank and Gaza,PSE,2009,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,33.5499992370605
West Bank and Gaza,PSE,2008,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,34.8079986572266
West Bank and Gaza,PSE,2007,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,38.8050003051758
West Bank and Gaza,PSE,2006,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,40.4860000610352
West Bank and Gaza,PSE,2005,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,40.5839996337891
West Bank and Gaza,PSE,2004,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,42.125
West Bank and Gaza,PSE,2003,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,43.1139984130859
West Bank and Gaza,PSE,2002,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,41.898998260498
West Bank and Gaza,PSE,2001,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,39.3610000610352
West Bank and Gaza,PSE,2000,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,32.5900001525879
West Bank and Gaza,PSE,1999,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,32.8839988708496
West Bank and Gaza,PSE,1998,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,34.015998840332
West Bank and Gaza,PSE,1997,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,35.0849990844727
West Bank and Gaza,PSE,1996,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,35.7999992370605
West Bank and Gaza,PSE,1995,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,36.4010009765625
West Bank and Gaza,PSE,1994,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,36.4220008850098
West Bank and Gaza,PSE,1993,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,36.765998840332
West Bank and Gaza,PSE,1992,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,36.8400001525879
West Bank and Gaza,PSE,1991,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,36.9160003662109
West Bank and Gaza,PSE,2019,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,29.4780006408691
West Bank and Gaza,PSE,2018,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,29.4979991912842
West Bank and Gaza,PSE,2017,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,29.488000869751
West Bank and Gaza,PSE,2016,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,30.4200000762939
West Bank and Gaza,PSE,2015,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,31.2189998626709
West Bank and Gaza,PSE,2014,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,32.2849998474121
West Bank and Gaza,PSE,2013,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,31.8169994354248
West Bank and Gaza,PSE,2012,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,33.1020011901855
West Bank and Gaza,PSE,2011,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,33.398998260498
West Bank and Gaza,PSE,2010,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,32.3819999694824
West Bank and Gaza,PSE,2009,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,33.4230003356934
West Bank and Gaza,PSE,2008,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,35.9059982299805
West Bank and Gaza,PSE,2007,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,40.7519989013672
West Bank and Gaza,PSE,2006,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,41.5130004882813
West Bank and Gaza,PSE,2005,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,41.1669998168945
West Bank and Gaza,PSE,2004,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,42.4029998779297
West Bank and Gaza,PSE,2003,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,43.5880012512207
West Bank and Gaza,PSE,2002,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,41.492000579834
West Bank and Gaza,PSE,2001,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,38.9249992370605
West Bank and Gaza,PSE,2000,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,34.4720001220703
West Bank and Gaza,PSE,1999,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,34.2599983215332
West Bank and Gaza,PSE,1998,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,35.0870018005371
West Bank and Gaza,PSE,1997,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,35.9000015258789
West Bank and Gaza,PSE,1996,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,36.4049987792969
West Bank and Gaza,PSE,1995,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,36.7169990539551
West Bank and Gaza,PSE,1994,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,36.7960014343262
West Bank and Gaza,PSE,1993,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,37.1469993591309
West Bank and Gaza,PSE,1992,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,37.2449989318848
West Bank and Gaza,PSE,1991,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,37.3429985046387
West Bank and Gaza,PSE,2018,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,17.8299999237061
West Bank and Gaza,PSE,2012,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,15.5
West Bank and Gaza,PSE,2011,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,21.4599990844727
West Bank and Gaza,PSE,2010,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,21.6700000762939
West Bank and Gaza,PSE,2007,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,18.3899993896484
West Bank and Gaza,PSE,2006,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,19.8400001525879
West Bank and Gaza,PSE,2005,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,21.9500007629395
West Bank and Gaza,PSE,2004,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,20.1599998474121
West Bank and Gaza,PSE,2003,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,23.7700004577637
West Bank and Gaza,PSE,2002,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,19.8799991607666
West Bank and Gaza,PSE,2001,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,22.8999996185303
West Bank and Gaza,PSE,2000,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,23.1100006103516
West Bank and Gaza,PSE,2018,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,10.0746002197266
West Bank and Gaza,PSE,2017,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,9.9153003692627
West Bank and Gaza,PSE,2016,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,10.6225996017456
West Bank and Gaza,PSE,2015,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,11.6218996047974
West Bank and Gaza,PSE,2014,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,12.0279998779297
West Bank and Gaza,PSE,2013,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,11.3024997711182
West Bank and Gaza,PSE,2012,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,11.7784004211426
West Bank and Gaza,PSE,2011,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,11.9393997192383
West Bank and Gaza,PSE,2010,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,10.845100402832
West Bank and Gaza,PSE,2009,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,11.4899997711182
West Bank and Gaza,PSE,2008,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,11.6801996231079
